id,name,geometry,elevation_m,distance_to_coastline_m
522192871,,"{""type"": ""LineString"", ""coordinates"": [[-80.1740413, 25.7456011], [-80.1740273, 25.745591], [-80.1738308, 25.7454425], [-80.1737198, 25.7453682], [-80.1736812, 25.7453424]]}",8.0,7.872926268287417
588333773,Mast Academy Drive,"{""type"": ""LineString"", ""coordinates"": [[-80.170788, 25.7420354], [-80.1709136, 25.7420445], [-80.1710398, 25.7419261], [-80.1711385, 25.741823], [-80.1712341, 25.7417231], [-80.1713775, 25.7415859]]}",8.0,81.57734480459027
588333774,Mast Academy Drive,"{""type"": ""LineString"", ""coordinates"": [[-80.1711335, 25.7416347], [-80.1709211, 25.7418235], [-80.1708588, 25.7418807], [-80.170805, 25.741937], [-80.170788, 25.7420354]]}",8.0,106.77166895595929
758621077,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1716693, 25.7416327], [-80.1717486, 25.7417022], [-80.1718204, 25.7417688], [-80.1719111, 25.7418536], [-80.1719786, 25.7419191], [-80.1721354, 25.7420687], [-80.1722715, 25.7421987], [-80.1724257, 25.7423403], [-80.1726292, 25.7425187], [-80.1726977, 25.7425807], [-80.1729104, 25.7427738], [-80.1732043, 25.7430392], [-80.1733584, 25.7431753], [-80.1734237, 25.7432243], [-80.1734911, 25.743275], [-80.1735629, 25.7433271], [-80.1736247, 25.743373], [-80.1736551, 25.7434008], [-80.1736816, 25.7434287], [-80.1737085, 25.7434625], [-80.173738, 25.7435007], [-80.1737811, 25.7435495], [-80.1738162, 25.7435839], [-80.174192, 25.7439234], [-80.1744834, 25.7441833], [-80.1747635, 25.7444347], [-80.1748279, 25.7444901]]}",0.0,12.123023492848702
758621078,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1714241, 25.7413905], [-80.1714514, 25.7414135], [-80.1714942, 25.7414496], [-80.1715204, 25.7414718]]}",0.0,27.80830383419962
758621114,,"{""type"": ""LineString"", ""coordinates"": [[-80.1708903, 25.7417966], [-80.1709211, 25.7418235], [-80.1709508, 25.7418494]]}",8.0,97.85131415079434
758621115,,"{""type"": ""LineString"", ""coordinates"": [[-80.1709508, 25.7418494], [-80.1710161, 25.7419036]]}",8.0,96.78142304909478
758621116,,"{""type"": ""LineString"", ""coordinates"": [[-80.1710161, 25.7419036], [-80.1710398, 25.7419261], [-80.1710701, 25.7419549]]}",8.0,96.33112067903934
758621117,,"{""type"": ""LineString"", ""coordinates"": [[-80.1710701, 25.7419549], [-80.171077, 25.7419615], [-80.1711119, 25.741995], [-80.1711517, 25.7420338], [-80.1711739, 25.7420527], [-80.1711967, 25.7420697], [-80.1712138, 25.7420775], [-80.1712323, 25.7420808], [-80.1712505, 25.742082], [-80.1712816, 25.7420814], [-80.1713141, 25.742081], [-80.1713334, 25.7420825], [-80.1713486, 25.7420866], [-80.1713601, 25.7420932], [-80.1713758, 25.7421046], [-80.1713913, 25.7421174], [-80.1716155, 25.7423103], [-80.1717483, 25.7424211], [-80.1718021, 25.7424627], [-80.1718434, 25.7424926], [-80.171869, 25.7425119], [-80.1718934, 25.7425339], [-80.1719111, 25.7425517], [-80.1719286, 25.7425701], [-80.1719521, 25.7425954], [-80.1719736, 25.7426177], [-80.1719928, 25.7426367], [-80.1720199, 25.7426621], [-80.1720519, 25.7426893], [-80.1720832, 25.7427149], [-80.1724109, 25.7429705], [-80.1725758, 25.7431021], [-80.1726999, 25.7432054], [-80.1727998, 25.7432936], [-80.1730479, 25.7435192], [-80.1732303, 25.7436871], [-80.1735052, 25.7439348], [-80.1738112, 25.7442131], [-80.1739103, 25.7443079], [-80.1739838, 25.7443762], [-80.1740218, 25.7444149], [-80.1740561, 25.7444478], [-80.1740943, 25.7444888], [-80.1741263, 25.7445248], [-80.1741919, 25.7446052], [-80.1742275, 25.7446521], [-80.1742776, 25.7447119]]}",8.0,69.36765675815447
776192795,,"{""type"": ""LineString"", ""coordinates"": [[-80.1742829, 25.7447658], [-80.1746411, 25.7450819], [-80.1748869, 25.7453383]]}",8.0,32.95398276818997
808593117,,"{""type"": ""LineString"", ""coordinates"": [[-80.1716806, 25.7414228], [-80.1716557, 25.7414423], [-80.1716099, 25.7414725], [-80.1715565, 25.7415042]]}",0.0,20.398689479648883
1177758994,,"{""type"": ""LineString"", ""coordinates"": [[-80.1705923, 25.7422171], [-80.170788, 25.7420354]]}",9.0,123.91089501294432
1177758996,,"{""type"": ""LineString"", ""coordinates"": [[-80.170855, 25.742684], [-80.170974, 25.742791], [-80.1711064, 25.74291], [-80.1712297, 25.7430209], [-80.1713529, 25.7431317], [-80.171495, 25.7432594]]}",8.0,104.90717452500637
1177758997,,"{""type"": ""LineString"", ""coordinates"": [[-80.1706223, 25.7433796], [-80.1707577, 25.7434958], [-80.1708778, 25.7435994], [-80.1710154, 25.743718], [-80.1712988, 25.7439625], [-80.1714411, 25.7440069], [-80.1715812, 25.7439953], [-80.1716978, 25.743928], [-80.1718718, 25.7437684]]}",0.0,29.354850950391967
1177758998,,"{""type"": ""LineString"", ""coordinates"": [[-80.1717358, 25.7436477], [-80.1715456, 25.7438266], [-80.1714524, 25.7438567], [-80.1713628, 25.7438227], [-80.1711254, 25.7436128]]}",0.0,42.635081785200704
1177758999,,"{""type"": ""LineString"", ""coordinates"": [[-80.1713529, 25.7431317], [-80.1708778, 25.7435994]]}",8.0,35.10173870733179
1177759000,,"{""type"": ""LineString"", ""coordinates"": [[-80.1712297, 25.7430209], [-80.1707577, 25.7434958]]}",9.0,34.214670327175085
1177759001,,"{""type"": ""LineString"", ""coordinates"": [[-80.1711064, 25.74291], [-80.1706223, 25.7433796]]}",9.0,33.169031408492565
1177759002,,"{""type"": ""LineString"", ""coordinates"": [[-80.170974, 25.742791], [-80.1706101, 25.743156]]}",9.0,49.31381194205506
1177759003,,"{""type"": ""LineString"", ""coordinates"": [[-80.1705975, 25.7429253], [-80.1705563, 25.7425713]]}",9.0,90.57016619065679
1177759004,,"{""type"": ""LineString"", ""coordinates"": [[-80.170855, 25.742684], [-80.1706394, 25.7424924]]}",9.0,102.67139035994111
1177759005,,"{""type"": ""LineString"", ""coordinates"": [[-80.1718356, 25.7435529], [-80.171495, 25.7432594]]}",8.0,104.6217948562273
1177759006,,"{""type"": ""LineString"", ""coordinates"": [[-80.171744, 25.7432703], [-80.1709719, 25.74257], [-80.1706411, 25.74227]]}",8.0,120.41449553839585
1177759007,,"{""type"": ""LineString"", ""coordinates"": [[-80.1709528, 25.7421831], [-80.1709719, 25.74257], [-80.170855, 25.742684]]}",8.0,120.41449553839585
1177759008,,"{""type"": ""LineString"", ""coordinates"": [[-80.171495, 25.7432594], [-80.1711254, 25.7436128], [-80.1710154, 25.743718]]}",8.0,50.891933442822754
1177759009,,"{""type"": ""LineString"", ""coordinates"": [[-80.170855, 25.742684], [-80.1705975, 25.7429253]]}",9.0,65.97031773541504
1177759010,,"{""type"": ""LineString"", ""coordinates"": [[-80.1705975, 25.7429253], [-80.1706101, 25.743156], [-80.1706223, 25.7433796]]}",9.0,49.31381194205506
1308278867,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1739489, 25.7441453], [-80.174285, 25.744448], [-80.1743632, 25.7445184], [-80.1744569, 25.7446028]]}",8.0,57.058978237800055
1309211223,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1705646, 25.7411231], [-80.1711335, 25.7416347]]}",0.0,67.92924464194864
1309211224,Mast Academy Drive,"{""type"": ""LineString"", ""coordinates"": [[-80.1713126, 25.7415269], [-80.1711335, 25.7416347]]}",0.0,67.92924464194864
1309211225,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1711335, 25.7416347], [-80.1712341, 25.7417231]]}",8.0,67.28446054010065
1350813634,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1751437, 25.7449703], [-80.1748144, 25.744676], [-80.1745948, 25.7444766]]}",8.0,46.59917956358823
1357107740,,"{""type"": ""LineString"", ""coordinates"": [[-80.1717239, 25.7413907], [-80.1717023, 25.7414068], [-80.1716806, 25.7414228]]}",0.0,8.603403411442242
1386915946,,"{""type"": ""LineString"", ""coordinates"": [[-80.1757902, 25.7455371], [-80.1757434, 25.7454027], [-80.1756511, 25.7453211], [-80.1748712, 25.7446273], [-80.1748483, 25.744605], [-80.1748333, 25.7445836], [-80.1748296, 25.7445585]]}",8.0,38.930350010313866
1387114460,,"{""type"": ""LineString"", ""coordinates"": [[-80.1705657, 25.7404889], [-80.170591, 25.7404588], [-80.1706153, 25.7404299]]}",7.0,13.372295906936763
1387114461,,"{""type"": ""LineString"", ""coordinates"": [[-80.1705657, 25.7404889], [-80.1704633, 25.7405873]]}",7.0,32.5617594050764
1387114462,,"{""type"": ""LineString"", ""coordinates"": [[-80.1712762, 25.7410095], [-80.1712493, 25.7410375], [-80.1712214, 25.7410666]]}",0.0,12.616915814940716
1387114463,,"{""type"": ""LineString"", ""coordinates"": [[-80.1712214, 25.7410666], [-80.171203, 25.7410747], [-80.171172, 25.7410831], [-80.1711356, 25.7410945], [-80.1711176, 25.7411062], [-80.171098, 25.7411265]]}",0.0,25.157549897319033
1387114464,,"{""type"": ""LineString"", ""coordinates"": [[-80.1714997, 25.7412091], [-80.171517, 25.7412597], [-80.1715219, 25.7412899], [-80.1715213, 25.7413362]]}",0.0,13.248061027174685
1387114465,,"{""type"": ""LineString"", ""coordinates"": [[-80.1742776, 25.7447119], [-80.174308, 25.7447424]]}",8.0,54.78526896871133
1387114468,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1748768, 25.7445331], [-80.1752247, 25.7448433], [-80.1754627, 25.7450543], [-80.1756879, 25.7452486], [-80.1757424, 25.7452992], [-80.1757871, 25.7453333], [-80.1758431, 25.7453689], [-80.175989, 25.7454528], [-80.1761984, 25.7455746], [-80.1762484, 25.7456014], [-80.1763034, 25.7456277], [-80.1763609, 25.7456526], [-80.1765148, 25.745728]]}",0.0,54.30243054903469
1387114469,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1748279, 25.7444901], [-80.1748509, 25.7445103], [-80.1748768, 25.7445331]]}",8.0,29.21478811856254
1387114473,,"{""type"": ""LineString"", ""coordinates"": [[-80.1748296, 25.7445585], [-80.1748315, 25.744541], [-80.1748362, 25.7445243], [-80.1748509, 25.7445103], [-80.1749593, 25.7444349]]}",8.0,31.32890896636402
1387114479,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1715204, 25.7414718], [-80.1715565, 25.7415042], [-80.1715593, 25.7415075]]}",0.0,26.805180201319153
1387114480,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1716693, 25.7416327], [-80.171657, 25.7415976], [-80.1716405, 25.7415745], [-80.1716176, 25.7415497], [-80.1715917, 25.7415303], [-80.1715593, 25.7415075], [-80.1715629, 25.7415447], [-80.1715744, 25.7415686], [-80.1715923, 25.741588], [-80.1716161, 25.7416117], [-80.171637, 25.7416241], [-80.1716693, 25.7416327]]}",0.0,28.93623841691168
1387114481,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1713831, 25.7413522], [-80.1714241, 25.7413905]]}",0.0,28.10407150227247
1387114482,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1712411, 25.7412427], [-80.171262, 25.7412721], [-80.1712817, 25.7412949], [-80.1712992, 25.7413107], [-80.1713196, 25.7413247], [-80.1713528, 25.7413414], [-80.1713831, 25.7413522], [-80.1713781, 25.7413236], [-80.171369, 25.7413084], [-80.1713521, 25.7412912], [-80.1713265, 25.7412735], [-80.1713039, 25.7412636], [-80.1712411, 25.7412427]]}",0.0,27.98246406348049
1387114483,,"{""type"": ""LineString"", ""coordinates"": [[-80.171077, 25.7419615], [-80.1711054, 25.7419326], [-80.1711221, 25.7419209], [-80.1711445, 25.7419111], [-80.1711732, 25.7419034], [-80.1712022, 25.7418971], [-80.1712234, 25.7418948], [-80.1712392, 25.7418971], [-80.1713144, 25.7419809], [-80.1713856, 25.742052], [-80.1714327, 25.7420934], [-80.1714577, 25.7421133]]}",8.0,79.38829452227222
117933940,,"{""type"": ""LineString"", ""coordinates"": [[-80.1672287, 25.7394187], [-80.1671506, 25.7394732]]}",7.0,99.64960381071727
564738315,,"{""type"": ""LineString"", ""coordinates"": [[-80.1671506, 25.7394732], [-80.1668783, 25.7397342], [-80.1669507, 25.7397958]]}",7.0,59.964908794153914
758621112,,"{""type"": ""LineString"", ""coordinates"": [[-80.1685009, 25.739562], [-80.1685369, 25.7395933], [-80.1685746, 25.7396261]]}",7.0,88.034773649666
779847518,,"{""type"": ""LineString"", ""coordinates"": [[-80.1686958, 25.7394484], [-80.1685369, 25.7395933], [-80.168352, 25.7397859], [-80.1683208, 25.7398177], [-80.1684503, 25.7399205]]}",7.0,116.23958737514559
845902664,,"{""type"": ""LineString"", ""coordinates"": [[-80.1683208, 25.7398177], [-80.1678739, 25.7402433], [-80.1679894, 25.740338], [-80.1684503, 25.7399205]]}",7.0,86.27153988851295
1177758993,,"{""type"": ""LineString"", ""coordinates"": [[-80.1680728, 25.7404088], [-80.1679894, 25.740338]]}",7.0,86.27153988851295
1177758995,,"{""type"": ""LineString"", ""coordinates"": [[-80.1683904, 25.7401187], [-80.1685283, 25.7399898]]}",7.0,119.84208532135365
1387114457,,"{""type"": ""LineString"", ""coordinates"": [[-80.169191, 25.7394469], [-80.1692468, 25.7393753]]}",0.0,20.529711489511943
1387114458,,"{""type"": ""LineString"", ""coordinates"": [[-80.1692468, 25.7393753], [-80.1692719, 25.7393476], [-80.1692997, 25.739317]]}",0.0,16.56849212137757
1387114459,,"{""type"": ""LineString"", ""coordinates"": [[-80.1692997, 25.739317], [-80.169328, 25.7392847]]}",0.0,7.63690101986699
11105615,,"{""type"": ""LineString"", ""coordinates"": [[-80.1545602, 25.7138963], [-80.1546085, 25.7140196], [-80.1546829, 25.714224], [-80.1547182, 25.7143263], [-80.1547319, 25.7144075], [-80.1547386, 25.7145066], [-80.1547426, 25.7146593], [-80.1547574, 25.7147518], [-80.1547815, 25.7148292], [-80.1548066, 25.714909], [-80.155244, 25.715439], [-80.1552738, 25.7154694], [-80.1554155, 25.715614], [-80.1555255, 25.7157059], [-80.1556125, 25.7157434], [-80.1556649, 25.7157687], [-80.155842, 25.7158001], [-80.1560619, 25.7157735], [-80.1562202, 25.7156938], [-80.1566949, 25.7152588], [-80.1567455, 25.7152364], [-80.1568639, 25.7151839], [-80.1571053, 25.7151307], [-80.157293, 25.715138], [-80.1574647, 25.7151742], [-80.1576578, 25.7152685], [-80.1578456, 25.7154304], [-80.1579636, 25.715602], [-80.1579776, 25.7156484], [-80.1579933, 25.7156778], [-80.1580185, 25.7157252], [-80.1580417, 25.715852], [-80.1580524, 25.7160133], [-80.1580186, 25.7162744], [-80.1580189, 25.7163957], [-80.1580326, 25.7165069], [-80.1580699, 25.7166319], [-80.1581232, 25.7167474], [-80.1581765, 25.7168337], [-80.1582436, 25.7168699], [-80.1582655, 25.71688], [-80.1583187, 25.7169044], [-80.158406, 25.7169242], [-80.1585166, 25.7169268], [-80.1586267, 25.7169244], [-80.1587463, 25.7169047], [-80.1588397, 25.7168826], [-80.1588964, 25.7168617], [-80.1589075, 25.7168576], [-80.1589678, 25.7168258], [-80.1590172, 25.7168019], [-80.1590807, 25.716751], [-80.1591411, 25.7166568], [-80.1592011, 25.716525], [-80.1592084, 25.7164602], [-80.1592047, 25.7164151]]}",7.0,304.15672465882807
42690352,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1563505, 25.7097367], [-80.155947, 25.7104602], [-80.1556989, 25.71091], [-80.1552666, 25.7116992], [-80.1549418, 25.7122796], [-80.154684, 25.7127476], [-80.1542038, 25.7136185], [-80.1540242, 25.7139446], [-80.1539388, 25.714097], [-80.1537373, 25.7144638], [-80.1535906, 25.7147349], [-80.1531436, 25.7155442], [-80.1527459, 25.7162647], [-80.1526612, 25.7164181], [-80.1525846, 25.7165569], [-80.1524996, 25.7167111], [-80.1522146, 25.7172288], [-80.1518735, 25.7178518], [-80.1515763, 25.7183851], [-80.1511981, 25.7190714], [-80.150983, 25.7194631], [-80.1508896, 25.7196568], [-80.1508087, 25.7198509], [-80.1507474, 25.7200168], [-80.1506879, 25.7202111], [-80.1506449, 25.7203763], [-80.1506192, 25.7204916], [-80.1505845, 25.7206741], [-80.15056, 25.7208488], [-80.1505396, 25.7210287], [-80.1505329, 25.7211653], [-80.1505287, 25.7212977], [-80.1505309, 25.7214673], [-80.1505376, 25.7215893], [-80.1505502, 25.7217466], [-80.1505651, 25.7218866], [-80.1505885, 25.7220394], [-80.1506281, 25.7222398], [-80.150667, 25.7223958], [-80.1507179, 25.7225692], [-80.1507914, 25.7227805], [-80.1508722, 25.7229813], [-80.1509681, 25.723192], [-80.1510217, 25.7232959], [-80.1511324, 25.7234867], [-80.1512618, 25.7236892], [-80.1514074, 25.723896]]}",12.0,268.16909998035334
135234442,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1529506, 25.7250995], [-80.1526625, 25.7248406], [-80.1525355, 25.7247242], [-80.1523796, 25.72457], [-80.1522429, 25.7244227], [-80.1520698, 25.7242148], [-80.1519159, 25.7240067], [-80.1517908, 25.723827], [-80.1516818, 25.7236515], [-80.1515736, 25.7234657], [-80.151478, 25.7232821], [-80.1513805, 25.7230658], [-80.151294, 25.722861], [-80.151245, 25.7227202], [-80.1511791, 25.7225238], [-80.1511149, 25.7222756], [-80.1510764, 25.7221056], [-80.1510345, 25.7218846], [-80.1510036, 25.7216582], [-80.1509855, 25.7214543], [-80.1509781, 25.7212414], [-80.1509747, 25.721044], [-80.1509862, 25.7208245], [-80.1509983, 25.7206412], [-80.1510304, 25.7204234], [-80.1510665, 25.7202221], [-80.1511055, 25.7200368], [-80.1511681, 25.7198106], [-80.1512651, 25.7195064], [-80.1513516, 25.7192817], [-80.1514421, 25.7190823], [-80.1515369, 25.7188972], [-80.151709, 25.7185917], [-80.151998, 25.718113], [-80.1524064, 25.7174415], [-80.1526337, 25.7170683]]}",9.0,331.5095918223282
180782227,Rickenbacker Trail,"{""type"": ""LineString"", ""coordinates"": [[-80.1525977, 25.7157688], [-80.1525361, 25.7157514], [-80.1524653, 25.7157319], [-80.1524098, 25.7157278], [-80.1523466, 25.7157486], [-80.1522943, 25.7158124], [-80.1522434, 25.7159221], [-80.1522219, 25.7159887], [-80.1522157, 25.716072], [-80.1522188, 25.716183], [-80.152208, 25.7162524], [-80.152191, 25.7162913], [-80.1521541, 25.7163204], [-80.1521186, 25.7163399], [-80.1520678, 25.7163551], [-80.1519631, 25.7163884], [-80.1518845, 25.7164301], [-80.1517674, 25.7164856], [-80.1516734, 25.7165425], [-80.1516177, 25.7165869], [-80.1515933, 25.7166827], [-80.1516149, 25.7167896], [-80.1516272, 25.7169117], [-80.1516087, 25.7169478], [-80.1515163, 25.7170158], [-80.1514747, 25.7170616], [-80.1514778, 25.7171213], [-80.1515491, 25.7173407], [-80.1515386, 25.717533], [-80.151507, 25.7177751], [-80.1513317, 25.7179931], [-80.1513089, 25.7181574], [-80.1511507, 25.7183278], [-80.1510152, 25.7184728], [-80.1509353, 25.7186247], [-80.1508556, 25.7189162], [-80.1506089, 25.7191156], [-80.1505217, 25.7193113], [-80.1503822, 25.71942], [-80.1502763, 25.7195554], [-80.1501918, 25.7197608], [-80.1501381, 25.7199541], [-80.1500174, 25.7202211], [-80.1499531, 25.7203806], [-80.1498833, 25.7205183], [-80.1497533, 25.7207817]]}",8.0,237.3125542959334
