id,name,elevation_m,distance_to_coastline_m,cii_max
564743989,,10.0,319.1661032668925,0.0
564743990,,10.0,335.2865407171742,0.0
617983402,,10.0,322.9596430670548,0.0
617983403,,10.0,391.19096626396737,0.0
617983441,,13.0,473.27666660771854,0.0
617983442,,13.0,448.7832589005515,0.0
617983454,,12.0,499.1708663563609,0.0
617983455,,14.0,422.4404209381103,0.0
617983456,,13.0,500.8046020519509,0.0
617983479,,11.0,187.49983485058328,0.0
617983482,,11.0,146.69211841245416,0.0
617983484,,0.0,122.51164367611568,0.0
617983490,,0.0,67.93784442704893,0.0
617983585,,13.0,282.43518048680824,0.0
617983604,,0.0,47.68643429362835,0.0
617983404,,13.0,412.7684690839227,0.0
617983405,,13.0,426.74730986545694,0.0
617983408,,10.0,345.3919076498134,0.0
617983457,,14.0,503.2601822044415,0.0
617983589,,10.0,398.7857739277474,0.0
118022754,,13.0,115.144757998089,0.0
617983415,,13.0,392.29886339057725,0.0
617983568,,0.0,14.925665964597188,0.0
617983570,,0.0,7.131316618265041,0.0
1173891000,,11.0,311.69070233436844,0.0
118022763,,12.0,325.3641343096161,0.0
564734396,,16.0,195.61474233257127,0.0
564734397,,16.0,185.9044995756357,0.0
564734398,,16.0,185.7451187348645,0.0
564734399,,16.0,191.9798063958725,0.0
564734400,,16.0,183.3632171114969,0.0
564734401,,16.0,163.96870121220763,0.0
564734402,,16.0,171.6504856322404,0.0
564734403,,16.0,161.5254754566747,0.0
564734404,,7.0,154.90955826780342,0.0
564734405,,7.0,166.32782893538595,0.0
564734406,,7.0,155.0953490558175,0.0
564734407,,7.0,139.582537585012,0.0
564734408,,7.0,148.63758592706694,0.0
564734409,,13.0,133.69906742041152,0.0
564734410,,7.0,135.09979645271034,0.0
564734411,,13.0,138.92239388124673,0.0
564734412,,13.0,145.23831889437187,0.0
564734413,,13.0,133.0021899549761,0.0
564734414,,13.0,160.6911357585783,0.0
564734415,,13.0,156.58574088218063,0.0
564734416,,13.0,152.8181543127543,0.0
564734417,,13.0,162.54687421151527,0.0
564734418,,13.0,134.616229193326,0.0
564734419,,13.0,141.26209860088758,0.0
617983411,,11.0,268.0578394273563,0.0
617983414,,11.0,341.63899150116805,0.0
617983440,,13.0,423.1184376892206,0.0
617983443,,13.0,396.10223521261815,0.0
617983567,,7.0,47.98629775567211,0.0
617983569,,0.0,28.466221530157856,0.0
617983571,,13.0,147.5068206143963,0.0
617983584,,12.0,241.44447430876363,0.0
812704725,,11.0,353.9461792383584,0.0
1173890999,,11.0,285.60850974039295,0.0
11107086,,10.0,449.5254480751733,0.0
11115043,,10.0,404.6858241591691,0.0
564743986,,10.0,247.8053955085555,0.0
564743991,,10.0,273.83248179442563,0.0
617983400,,10.0,224.99286282786056,0.0
617983401,,10.0,214.38572818773577,0.0
617983406,,10.0,335.2865407171742,0.0
617983407,,10.0,295.0498671075869,0.0
771516723,,11.0,219.5116087502712,0.0
897385839,,10.0,328.2270478416524,0.0
1173889688,,10.0,210.6456789801333,0.0
1173889689,,10.0,229.37581248074264,0.0
617983398,,12.0,326.056880282076,0.0
