id,name,geometry,elevation_m,distance_to_coastline_m
303339409,,"{""type"": ""LineString"", ""coordinates"": [[-81.1232915, 24.70664], [-81.123435, 24.7066272], [-81.1237241, 24.7066015], [-81.1237435, 24.7065922], [-81.1237538, 24.7065624], [-81.1237475, 24.7064543], [-81.1237394, 24.7063141], [-81.1237251, 24.7062927], [-81.1234467, 24.7063132], [-81.123417, 24.7063336], [-81.1234259, 24.7064781], [-81.123435, 24.7066272]]}",0.0,28.823414280706956
303339410,,"{""type"": ""LineString"", ""coordinates"": [[-81.1234259, 24.7064781], [-81.1237475, 24.7064543]]}",0.0,38.94780154297461
303339411,,"{""type"": ""LineString"", ""coordinates"": [[-81.1231214, 24.7050282], [-81.1232562, 24.7049417]]}",0.0,45.59174208149295
303339412,,"{""type"": ""LineString"", ""coordinates"": [[-81.1230273, 24.7049678], [-81.1230662, 24.7048491]]}",0.0,42.46219707756135
317308186,Overseas Highway,"{""type"": ""LineString"", ""coordinates"": [[-81.1229296, 24.7071473], [-81.1243199, 24.7069513]]}",0.0,35.55889898624062
337773082,,"{""type"": ""LineString"", ""coordinates"": [[-81.1242589, 24.7066818], [-81.1244547, 24.7066648], [-81.1245097, 24.7066891], [-81.1245794, 24.706761], [-81.1246532, 24.7068658]]}",0.0,2.115258555604636
337773083,,"{""type"": ""LineString"", ""coordinates"": [[-81.124647, 24.707072], [-81.1246693, 24.7070096]]}",0.0,7.991472176401689
337773084,,"{""type"": ""LineString"", ""coordinates"": [[-81.1246693, 24.7070096], [-81.1247275, 24.7069789]]}",0.0,1.1861210344991002
337773085,,"{""type"": ""LineString"", ""coordinates"": [[-81.1247275, 24.7069789], [-81.1246532, 24.7068658]]}",0.0,1.5326323852576598
337773086,,"{""type"": ""LineString"", ""coordinates"": [[-81.1242589, 24.7066818], [-81.1238646, 24.7067245], [-81.1237104, 24.7067537], [-81.1233738, 24.7067683], [-81.1232862, 24.7067288]]}",0.0,55.18636273915333
797906615,,"{""type"": ""LineString"", ""coordinates"": [[-81.1210066, 24.7051046], [-81.1210162, 24.7051243], [-81.1210181, 24.7051458], [-81.121012, 24.7051667], [-81.1209986, 24.7051845], [-81.1209795, 24.7051974], [-81.1209568, 24.7052037], [-81.1209331, 24.7052028], [-81.120912, 24.7051954], [-81.1208946, 24.7051824], [-81.1208826, 24.705165], [-81.1208772, 24.705145], [-81.1208791, 24.7051246], [-81.120888, 24.7051057], [-81.1209029, 24.7050903], [-81.1209225, 24.70508], [-81.1209458, 24.7050758], [-81.1209693, 24.7050789], [-81.1209904, 24.7050889], [-81.1210066, 24.7051046]]}",5.0,27.99299148448756
1017961114,,"{""type"": ""LineString"", ""coordinates"": [[-81.1209514, 24.70701], [-81.1210827, 24.7068237], [-81.1218445, 24.7067555], [-81.1219315, 24.7069201]]}",0.0,43.96482102129883
1020641533,,"{""type"": ""LineString"", ""coordinates"": [[-81.124647, 24.707072], [-81.1246535, 24.7070963], [-81.1247331, 24.7071721]]}",0.0,11.826948877251398
1020641534,,"{""type"": ""LineString"", ""coordinates"": [[-81.1235976, 24.7072032], [-81.1236042, 24.7072542], [-81.1234889, 24.7073175], [-81.1232944, 24.7073711], [-81.1232555, 24.7073748], [-81.1232542, 24.7073992], [-81.123513, 24.707365], [-81.1237236, 24.7073845], [-81.1238724, 24.7073845], [-81.123883, 24.7074708]]}",0.0,22.498810469561867
11117888,,"{""type"": ""LineString"", ""coordinates"": [[-81.1089483, 24.7050663], [-81.1090183, 24.7048112], [-81.1090336, 24.7046014], [-81.1090295, 24.7035136]]}",8.0,5.090393016226853
11119189,Ocean View Avenue,"{""type"": ""LineString"", ""coordinates"": [[-81.1089483, 24.7050663], [-81.1095378, 24.7050098], [-81.1095842, 24.7049759], [-81.1096234, 24.7049203], [-81.1096072, 24.7047586], [-81.1096474, 24.7033705]]}",8.0,28.431411850161346
11122664,Overseas Highway,"{""type"": ""LineString"", ""coordinates"": [[-81.1129338, 24.7080711], [-81.1183183, 24.707612], [-81.1196381, 24.7075045]]}",6.0,35.12150545883459
11122719,Overseas Highway,"{""type"": ""LineString"", ""coordinates"": [[-81.1049903, 24.7087443], [-81.1059144, 24.7086808], [-81.1062401, 24.7086548], [-81.1063398, 24.7086468], [-81.1066465, 24.7086223], [-81.1069581, 24.7085944], [-81.107368, 24.7085575], [-81.1075454, 24.708543], [-81.1077351, 24.7085258], [-81.1077919, 24.7085208], [-81.1080603, 24.7084974], [-81.1083083, 24.7084758], [-81.1083779, 24.7084697], [-81.1086168, 24.7084463], [-81.1087366, 24.7084355], [-81.1088319, 24.7084269], [-81.1089405, 24.7084171]]}",7.0,101.59485577831086
493478138,,"{""type"": ""LineString"", ""coordinates"": [[-81.1073478, 24.7098052], [-81.1074405, 24.7098041]]}",7.0,66.79848961041756
493478141,,"{""type"": ""LineString"", ""coordinates"": [[-81.1074084, 24.7096369], [-81.1073533, 24.7096504], [-81.1073023, 24.7096979], [-81.1072862, 24.7097338], [-81.1072889, 24.709771], [-81.1073043, 24.709788], [-81.1073335, 24.7098054], [-81.1073478, 24.7098052]]}",7.0,72.17466516328302
493478142,,"{""type"": ""LineString"", ""coordinates"": [[-81.1071199, 24.7097564], [-81.1071132, 24.7093251], [-81.1073552, 24.7093215]]}",7.0,72.8428427939524
493478143,,"{""type"": ""LineString"", ""coordinates"": [[-81.1073804, 24.7087989], [-81.1069174, 24.7088238]]}",7.0,96.88589842299008
493478145,,"{""type"": ""LineString"", ""coordinates"": [[-81.107368, 24.7085575], [-81.1073456, 24.7086664], [-81.1073519, 24.7087768], [-81.1073804, 24.7087989]]}",7.0,99.79445999774622
797906616,,"{""type"": ""LineString"", ""coordinates"": [[-81.1200293, 24.7069611], [-81.1200319, 24.7067856], [-81.1200078, 24.7067003], [-81.1199649, 24.706676], [-81.1198898, 24.706676], [-81.1196189, 24.7067637]]}",6.0,118.00893672466661
797906619,,"{""type"": ""LineString"", ""coordinates"": [[-81.1199931, 24.7059738], [-81.1198721, 24.7057831]]}",8.0,88.05761397765649
1345234023,,"{""type"": ""LineString"", ""coordinates"": [[-81.1200293, 24.7069611], [-81.1200236, 24.7070951]]}",6.0,72.67220449121365
1345234024,,"{""type"": ""LineString"", ""coordinates"": [[-81.1196189, 24.7067637], [-81.1198683, 24.7067783], [-81.1199944, 24.7068368], [-81.1200293, 24.7069611]]}",6.0,100.17469616734111
11115854,,"{""type"": ""LineString"", ""coordinates"": [[-81.1085843, 24.7067692], [-81.1085941, 24.7072725], [-81.1086168, 24.7084463]]}",8.0,84.94805123784515
11115856,,"{""type"": ""LineString"", ""coordinates"": [[-81.1083054, 24.7067935], [-81.1083063, 24.7073082], [-81.1083073, 24.7078747], [-81.1083083, 24.7084758]]}",7.0,81.05629041708494
11116480,,"{""type"": ""LineString"", ""coordinates"": [[-81.1116173, 24.7064284], [-81.111278, 24.7065739], [-81.1109717, 24.7066967], [-81.1109537, 24.7067206], [-81.1109484, 24.7067598], [-81.1112236, 24.7075049], [-81.1116286, 24.707465]]}",6.0,18.188156742350767
11116483,,"{""type"": ""LineString"", ""coordinates"": [[-81.111278, 24.7065739], [-81.1116286, 24.707465], [-81.1117311, 24.7078306], [-81.1120795, 24.7076765]]}",6.0,15.973551212071348
11116559,,"{""type"": ""LineString"", ""coordinates"": [[-81.1127753, 24.7097833], [-81.1130451, 24.7097139], [-81.1132138, 24.7096444], [-81.1133479, 24.7095859]]}",8.0,20.567290826398462
11116863,,"{""type"": ""LineString"", ""coordinates"": [[-81.1127658, 24.707526], [-81.1137419, 24.7072617], [-81.1138281, 24.7075304], [-81.1136689, 24.7075783], [-81.1128742, 24.707868]]}",3.0,10.749846072651598
11117015,,"{""type"": ""LineString"", ""coordinates"": [[-81.1101231, 24.7078831], [-81.1101092, 24.7077895], [-81.1100895, 24.7059033], [-81.1101999, 24.7058425], [-81.1103083, 24.7058501], [-81.1103453, 24.705914], [-81.1103491, 24.7059757], [-81.1103707, 24.7063281], [-81.1103814, 24.7079285], [-81.1104101, 24.7080695], [-81.1104456, 24.7082816]]}",8.0,36.95341463109106
11117043,,"{""type"": ""LineString"", ""coordinates"": [[-81.1076941, 24.7069008], [-81.1077638, 24.7072273], [-81.1077692, 24.7073881], [-81.107767, 24.7075209], [-81.1077919, 24.7085208]]}",7.0,5.004743684863491
11117060,,"{""type"": ""LineString"", ""coordinates"": [[-81.1092547, 24.7063775], [-81.1092487, 24.7070086]]}",8.0,119.33453104064142
11117816,,"{""type"": ""LineString"", ""coordinates"": [[-81.1117311, 24.7078306], [-81.1117368, 24.7079057]]}",6.0,18.39370474758482
11117819,,"{""type"": ""LineString"", ""coordinates"": [[-81.1101231, 24.7078831], [-81.1101775, 24.7079728], [-81.1102526, 24.7080264], [-81.1104101, 24.7080695], [-81.111323, 24.707975], [-81.111607, 24.707941], [-81.1117368, 24.7079057], [-81.1121449, 24.7078661]]}",6.0,10.425349045048335
11117872,,"{""type"": ""LineString"", ""coordinates"": [[-81.1123383, 24.7063642], [-81.112139, 24.7057865], [-81.1121025, 24.7056163], [-81.1120733, 24.7052857], [-81.1120497, 24.704961], [-81.1120497, 24.7048928], [-81.1120712, 24.7048246], [-81.1120712, 24.7047759], [-81.112039, 24.7045078]]}",5.0,14.939703880809192
11118221,,"{""type"": ""LineString"", ""coordinates"": [[-81.108021, 24.7068277], [-81.1080457, 24.7078781], [-81.1080603, 24.7084974]]}",7.0,64.60962409846572
11120291,11th Street Ocean,"{""type"": ""LineString"", ""coordinates"": [[-81.1129338, 24.7080711], [-81.1128981, 24.7079494], [-81.1128742, 24.707868], [-81.1127658, 24.707526], [-81.1123383, 24.7063642]]}",3.0,82.09793380768733
11120325,Bay Street,"{""type"": ""LineString"", ""coordinates"": [[-81.1116173, 24.7064284], [-81.1120795, 24.7076765], [-81.1121449, 24.7078661], [-81.1122256, 24.7081304]]}",6.0,57.69852995259777
11121668,First Street,"{""type"": ""LineString"", ""coordinates"": [[-81.1087981, 24.7070308], [-81.1092487, 24.7070086], [-81.1093569, 24.7070059], [-81.1094482, 24.7069957], [-81.1095638, 24.7069762]]}",8.0,122.73084828092064
11121670,Ocean Terrace,"{""type"": ""LineString"", ""coordinates"": [[-81.1095874, 24.7057337], [-81.1095638, 24.7069762]]}",8.0,101.75380381246438
11121881,Court Gulf,"{""type"": ""LineString"", ""coordinates"": [[-81.1077351, 24.7085258], [-81.1077407, 24.7086333], [-81.107763, 24.7088303], [-81.1077755, 24.709007], [-81.1080652, 24.7095918], [-81.108151, 24.7097965], [-81.1081832, 24.7100109]]}",7.0,51.912232722841836
11121929,12th Street Gulf,"{""type"": ""LineString"", ""coordinates"": [[-81.1128938, 24.710114], [-81.1127753, 24.7097833], [-81.112675, 24.709414], [-81.1124362, 24.708227], [-81.1124099, 24.7081125]]}",8.0,45.39759130629307
11122116,15th Street Ocean,"{""type"": ""LineString"", ""coordinates"": [[-81.1088319, 24.7084269], [-81.1087981, 24.7070308], [-81.1087904, 24.7066819], [-81.1087891, 24.7066221], [-81.1087774, 24.705772], [-81.1087452, 24.7056532], [-81.1087292, 24.7055167], [-81.1087292, 24.7053218], [-81.1087399, 24.7052535], [-81.1087613, 24.7051902], [-81.1088257, 24.705122], [-81.1088901, 24.7050732], [-81.1089483, 24.7050663]]}",8.0,13.46362102485048
11122427,Ocean Breeze,"{""type"": ""LineString"", ""coordinates"": [[-81.1094482, 24.7069957], [-81.1094147, 24.7057315]]}",8.0,37.381563435596966
11122525,Ocean Breeze Avenue,"{""type"": ""LineString"", ""coordinates"": [[-81.1087774, 24.705772], [-81.1090129, 24.7057362], [-81.1091956, 24.7057189], [-81.1094147, 24.7057315], [-81.1095874, 24.7057337], [-81.1101453, 24.7057457], [-81.1102097, 24.7057164], [-81.1102312, 24.7056482], [-81.1102204, 24.7053996], [-81.1102434, 24.7053008]]}",8.0,38.42643550820326
27835717,,"{""type"": ""LineString"", ""coordinates"": [[-81.1083779, 24.7084697], [-81.1083814, 24.7085807], [-81.108386, 24.7091426], [-81.1084129, 24.7091962], [-81.1084665, 24.7092205], [-81.1086918, 24.7092205], [-81.1087455, 24.70924], [-81.108783, 24.7092742], [-81.1088045, 24.7093326], [-81.1088474, 24.7094545], [-81.1088796, 24.70982], [-81.1089064, 24.7100587]]}",5.0,24.140248681200763
86286247,Overseas Highway,"{""type"": ""LineString"", ""coordinates"": [[-81.1089405, 24.7084171], [-81.1090417, 24.7084071], [-81.1091072, 24.7084021], [-81.1091799, 24.7083955], [-81.1092943, 24.7083852], [-81.1097014, 24.7083485], [-81.1097642, 24.708344], [-81.1104456, 24.7082816], [-81.1114406, 24.7081971], [-81.1120286, 24.7081471], [-81.1122256, 24.7081304], [-81.1124099, 24.7081125], [-81.1124807, 24.7081069], [-81.1126106, 24.7080966], [-81.1127877, 24.7080826], [-81.1129338, 24.7080711]]}",6.0,36.430640794794
119007027,,"{""type"": ""LineString"", ""coordinates"": [[-81.1077103, 24.7060315], [-81.1077102, 24.7067545], [-81.1087904, 24.7066819]]}",7.0,5.682537119722481
119007028,,"{""type"": ""LineString"", ""coordinates"": [[-81.1105812, 24.7059521], [-81.1103707, 24.7063281]]}",8.0,27.04944874390048
119007029,,"{""type"": ""LineString"", ""coordinates"": [[-81.1103491, 24.7059757], [-81.1105812, 24.7059521], [-81.1107408, 24.7059358], [-81.1108159, 24.7059115], [-81.1108374, 24.7058676], [-81.1108427, 24.7057994], [-81.1108213, 24.7057311]]}",5.0,12.063227274666794
133791358,,"{""type"": ""LineString"", ""coordinates"": [[-81.1091072, 24.7084021], [-81.1091234, 24.7085145], [-81.1094399, 24.7091266], [-81.1094715, 24.7093355]]}",5.0,29.049614251685973
242949060,Ocean Breeze Avenue,"{""type"": ""LineString"", ""coordinates"": [[-81.1102434, 24.7053008], [-81.1102828, 24.7051553]]}",8.0,1.0141368584678312
242949061,Ocean Breeze Avenue,"{""type"": ""LineString"", ""coordinates"": [[-81.1102828, 24.7051553], [-81.1103063, 24.7050683], [-81.1103224, 24.7048684]]}",8.0,8.34787541554879
303728692,,"{""type"": ""LineString"", ""coordinates"": [[-81.1097014, 24.7083485], [-81.1096942, 24.7080106], [-81.1092731, 24.7080331], [-81.1092943, 24.7083852]]}",8.0,105.84942165295203
493478137,,"{""type"": ""LineString"", ""coordinates"": [[-81.1074405, 24.7098041], [-81.1074626, 24.7098039], [-81.107545, 24.7097905]]}",7.0,66.76759155382436
493478140,,"{""type"": ""LineString"", ""coordinates"": [[-81.1075182, 24.7093361], [-81.1075115, 24.7095809], [-81.1074767, 24.7096163], [-81.1074084, 24.7096369]]}",7.0,65.62824663336394
493478144,,"{""type"": ""LineString"", ""coordinates"": [[-81.1073804, 24.7087989], [-81.1074096, 24.7087805], [-81.1074069, 24.7086598], [-81.107368, 24.7085575]]}",7.0,105.36384240170682
493478146,,"{""type"": ""LineString"", ""coordinates"": [[-81.1074364, 24.7102839], [-81.1075598, 24.7102839], [-81.1075598, 24.709849], [-81.107545, 24.7097905], [-81.1074981, 24.7097174], [-81.1074084, 24.7096369], [-81.1073841, 24.709615], [-81.10736, 24.7095505], [-81.1073552, 24.7093215], [-81.1073546, 24.7092946], [-81.1073922, 24.7090571], [-81.1073804, 24.7087989]]}",7.0,74.59171006286904
525759380,,"{""type"": ""LineString"", ""coordinates"": [[-81.1115421, 24.7091985], [-81.1115136, 24.7088727], [-81.1114714, 24.7087349], [-81.1114566, 24.7084217], [-81.1114489, 24.7083137], [-81.1114406, 24.7081971]]}",1.0,17.627988572451056
766407086,,"{""type"": ""LineString"", ""coordinates"": [[-81.1083073, 24.7078747], [-81.1080457, 24.7078781]]}",7.0,64.60962409846572
766407087,,"{""type"": ""LineString"", ""coordinates"": [[-81.1085941, 24.7072725], [-81.1083063, 24.7073082]]}",7.0,59.71138430989378
766407088,,"{""type"": ""LineString"", ""coordinates"": [[-81.1094715, 24.7093355], [-81.1094945, 24.7093944], [-81.1094998, 24.7095553]]}",5.0,29.01161697694329
766407089,,"{""type"": ""LineString"", ""coordinates"": [[-81.1100842, 24.7102222], [-81.1096009, 24.7098822], [-81.1094967, 24.7096563], [-81.1094998, 24.7095553]]}",5.0,26.051372903336134
