time_gmt,observed_m,predicted_m,residual_m,minor_flood_threshold_m,water_level_above_threshold_m
2024-01-11 19:48,-0.715,,,3.47,0.0
2024-01-11 19:54,-0.777,,,3.47,0.0
2024-01-11 20:00,-0.834,-0.908,0.07400000000000007,3.47,0.0
2024-01-11 20:06,-0.891,,,3.47,0.0
2024-01-11 20:12,-0.939,,,3.47,0.0
2024-01-11 20:18,-0.995,,,3.47,0.0
2024-01-11 20:24,-1.047,,,3.47,0.0
2024-01-11 20:30,-1.109,,,3.47,0.0
2024-01-11 20:36,-1.164,,,3.47,0.0
2024-01-11 20:42,-1.224,,,3.47,0.0
2024-01-11 20:48,-1.29,,,3.47,0.0
2024-01-11 20:54,-1.352,,,3.47,0.0
2024-01-11 21:00,-1.405,-1.466,0.06099999999999994,3.47,0.0
2024-01-11 21:06,-1.453,,,3.47,0.0
2024-01-11 21:12,-1.497,,,3.47,0.0
2024-01-11 21:18,-1.551,,,3.47,0.0
2024-01-11 21:24,-1.589,,,3.47,0.0
2024-01-11 21:30,-1.647,,,3.47,0.0
2024-01-11 21:36,-1.692,,,3.47,0.0
2024-01-11 21:42,-1.726,,,3.47,0.0
2024-01-11 21:48,-1.801,,,3.47,0.0
2024-01-11 21:54,-1.864,,,3.47,0.0
2024-01-11 22:00,-1.889,-1.932,0.04299999999999993,3.47,0.0
2024-01-11 22:06,-1.928,,,3.47,0.0
2024-01-11 22:12,-1.967,,,3.47,0.0
2024-01-11 22:18,-1.989,,,3.47,0.0
2024-01-11 22:24,-2.023,,,3.47,0.0
2024-01-11 22:30,-2.053,,,3.47,0.0
2024-01-11 22:36,-2.095,,,3.47,0.0
2024-01-11 22:42,-2.136,,,3.47,0.0
2024-01-11 22:48,-2.158,,,3.47,0.0
2024-01-11 22:54,-2.181,,,3.47,0.0
2024-01-11 23:00,-2.203,-2.217,0.014000000000000234,3.47,0.0
2024-01-11 23:06,-2.224,,,3.47,0.0
2024-01-11 23:12,-2.226,,,3.47,0.0
2024-01-11 23:18,-2.232,,,3.47,0.0
2024-01-11 23:24,-2.245,,,3.47,0.0
2024-01-11 23:30,-2.258,,,3.47,0.0
2024-01-11 23:36,-2.274,,,3.47,0.0
2024-01-11 23:42,-2.284,,,3.47,0.0
2024-01-11 23:48,-2.288,,,3.47,0.0
2024-01-11 23:54,-2.279,,,3.47,0.0
2024-01-12 00:00,-2.246,-2.263,0.016999999999999904,3.47,0.0
2024-01-12 00:06,-2.219,,,3.47,0.0
2024-01-12 00:12,-2.22,,,3.47,0.0
2024-01-12 00:18,-2.212,,,3.47,0.0
2024-01-12 00:24,-2.195,,,3.47,0.0
2024-01-12 00:30,-2.177,,,3.47,0.0
2024-01-12 00:36,-2.16,,,3.47,0.0
2024-01-12 00:42,-2.141,,,3.47,0.0
2024-01-12 00:48,-2.108,,,3.47,0.0
2024-01-12 00:54,-2.077,,,3.47,0.0
2024-01-12 01:00,-2.054,-2.077,0.02300000000000013,3.47,0.0
2024-01-12 01:06,-2.003,,,3.47,0.0
2024-01-12 01:12,-1.953,,,3.47,0.0
2024-01-12 01:18,-1.925,,,3.47,0.0
2024-01-12 01:24,-1.891,,,3.47,0.0
2024-01-12 01:30,-1.857,,,3.47,0.0
2024-01-12 01:36,-1.821,,,3.47,0.0
2024-01-12 01:42,-1.793,,,3.47,0.0
2024-01-12 01:48,-1.747,,,3.47,0.0
2024-01-12 01:54,-1.71,,,3.47,0.0
2024-01-12 02:00,-1.676,-1.723,0.04700000000000015,3.47,0.0
2024-01-12 02:06,-1.623,,,3.47,0.0
2024-01-12 02:12,-1.584,,,3.47,0.0
2024-01-12 02:18,-1.542,,,3.47,0.0
2024-01-12 02:24,-1.496,,,3.47,0.0
2024-01-12 02:30,-1.46,,,3.47,0.0
2024-01-12 02:36,-1.432,,,3.47,0.0
2024-01-12 02:42,-1.398,,,3.47,0.0
2024-01-12 02:48,-1.37,,,3.47,0.0
2024-01-12 02:54,-1.322,,,3.47,0.0
2024-01-12 03:00,-1.257,-1.293,0.03600000000000003,3.47,0.0
2024-01-12 03:06,-1.21,,,3.47,0.0
2024-01-12 03:12,-1.17,,,3.47,0.0
2024-01-12 03:18,-1.128,,,3.47,0.0
2024-01-12 03:24,-1.111,,,3.47,0.0
2024-01-12 03:30,-1.086,,,3.47,0.0
2024-01-12 03:36,-1.047,,,3.47,0.0
2024-01-12 03:42,-1.003,,,3.47,0.0
2024-01-12 03:48,-0.954,,,3.47,0.0
2024-01-12 03:54,-0.931,,,3.47,0.0
2024-01-12 04:00,-0.883,-0.887,0.0040000000000000036,3.47,0.0
2024-01-12 04:06,-0.837,,,3.47,0.0
2024-01-12 04:12,-0.813,,,3.47,0.0
2024-01-12 04:18,-0.783,,,3.47,0.0
2024-01-12 04:24,-0.762,,,3.47,0.0
2024-01-12 04:30,-0.74,,,3.47,0.0
2024-01-12 04:36,-0.7,,,3.47,0.0
2024-01-12 04:42,-0.658,,,3.47,0.0
2024-01-12 04:48,-0.635,,,3.47,0.0
2024-01-12 04:54,-0.623,,,3.47,0.0
2024-01-12 05:00,-0.589,-0.601,0.01200000000000001,3.47,0.0
2024-01-12 05:06,-0.561,,,3.47,0.0
2024-01-12 05:12,-0.544,,,3.47,0.0
2024-01-12 05:18,-0.538,,,3.47,0.0
2024-01-12 05:24,-0.529,,,3.47,0.0
2024-01-12 05:30,-0.502,,,3.47,0.0
2024-01-12 05:36,-0.479,,,3.47,0.0
2024-01-12 05:42,-0.467,,,3.47,0.0
2024-01-12 05:48,-0.475,,,3.47,0.0
2024-01-12 05:54,-0.479,,,3.47,0.0
2024-01-12 06:00,-0.456,-0.495,0.03899999999999998,3.47,0.0
2024-01-12 06:06,-0.441,,,3.47,0.0
2024-01-12 06:12,-0.452,,,3.47,0.0
2024-01-12 06:18,-0.487,,,3.47,0.0
2024-01-12 06:24,-0.495,,,3.47,0.0
2024-01-12 06:30,-0.483,,,3.47,0.0
2024-01-12 06:36,-0.483,,,3.47,0.0
2024-01-12 06:42,-0.497,,,3.47,0.0
2024-01-12 06:48,-0.525,,,3.47,0.0
2024-01-12 06:54,-0.544,,,3.47,0.0
2024-01-12 07:00,-0.541,-0.561,0.020000000000000018,3.47,0.0
2024-01-12 07:06,-0.545,,,3.47,0.0
2024-01-12 07:12,-0.574,,,3.47,0.0
2024-01-12 07:18,-0.61,,,3.47,0.0
2024-01-12 07:24,-0.616,,,3.47,0.0
2024-01-12 07:30,-0.637,,,3.47,0.0
2024-01-12 07:36,-0.658,,,3.47,0.0
2024-01-12 07:42,-0.675,,,3.47,0.0
2024-01-12 07:48,-0.701,,,3.47,0.0
2024-01-12 07:54,-0.718,,,3.47,0.0
2024-01-12 08:00,-0.733,-0.737,0.0040000000000000036,3.47,0.0
2024-01-12 08:06,-0.755,,,3.47,0.0
2024-01-12 08:12,-0.771,,,3.47,0.0
2024-01-12 08:18,-0.8,,,3.47,0.0
2024-01-12 08:24,-0.812,,,3.47,0.0
2024-01-12 08:30,-0.829,,,3.47,0.0
2024-01-12 08:36,-0.858,,,3.47,0.0
2024-01-12 08:42,-0.872,,,3.47,0.0
2024-01-12 08:48,-0.882,,,3.47,0.0
2024-01-12 08:54,-0.902,,,3.47,0.0
2024-01-12 09:00,-0.913,-0.943,0.029999999999999916,3.47,0.0
2024-01-12 09:06,-0.931,,,3.47,0.0
2024-01-12 09:12,-0.948,,,3.47,0.0
2024-01-12 09:18,-0.969,,,3.47,0.0
2024-01-12 09:24,-0.985,,,3.47,0.0
2024-01-12 09:30,-1.005,,,3.47,0.0
2024-01-12 09:36,-1.019,,,3.47,0.0
2024-01-12 09:42,-1.026,,,3.47,0.0
2024-01-12 09:48,-1.03,,,3.47,0.0
2024-01-12 09:54,-1.035,,,3.47,0.0
2024-01-12 10:00,-1.051,-1.104,0.05300000000000016,3.47,0.0
2024-01-12 10:06,-1.071,,,3.47,0.0
2024-01-12 10:12,-1.081,,,3.47,0.0
2024-01-12 10:18,-1.089,,,3.47,0.0
2024-01-12 10:24,-1.09,,,3.47,0.0
2024-01-12 10:30,-1.092,,,3.47,0.0
2024-01-12 10:36,-1.101,,,3.47,0.0
2024-01-12 10:42,-1.104,,,3.47,0.0
2024-01-12 10:48,-1.118,,,3.47,0.0
2024-01-12 10:54,-1.116,,,3.47,0.0
2024-01-12 11:00,-1.101,-1.149,0.04800000000000004,3.47,0.0
2024-01-12 11:06,-1.099,,,3.47,0.0
2024-01-12 11:12,-1.102,,,3.47,0.0
2024-01-12 11:18,-1.085,,,3.47,0.0
2024-01-12 11:24,-1.075,,,3.47,0.0
2024-01-12 11:30,-1.065,,,3.47,0.0
2024-01-12 11:36,-1.035,,,3.47,0.0
2024-01-12 11:42,-1.015,,,3.47,0.0
2024-01-12 11:48,-1.011,,,3.47,0.0
2024-01-12 11:54,-1.013,,,3.47,0.0
2024-01-12 12:00,-0.993,-1.03,0.03700000000000003,3.47,0.0
2024-01-12 12:06,-0.965,,,3.47,0.0
2024-01-12 12:12,-0.938,,,3.47,0.0
2024-01-12 12:18,-0.892,,,3.47,0.0
2024-01-12 12:24,-0.865,,,3.47,0.0
2024-01-12 12:30,-0.851,,,3.47,0.0
2024-01-12 12:36,-0.822,,,3.47,0.0
2024-01-12 12:42,-0.803,,,3.47,0.0
2024-01-12 12:48,-0.768,,,3.47,0.0
2024-01-12 12:54,-0.735,,,3.47,0.0
2024-01-12 13:00,-0.697,-0.751,0.05400000000000005,3.47,0.0
2024-01-12 13:06,-0.647,,,3.47,0.0
2024-01-12 13:12,-0.599,,,3.47,0.0
2024-01-12 13:18,-0.571,,,3.47,0.0
2024-01-12 13:24,-0.548,,,3.47,0.0
2024-01-12 13:30,-0.521,,,3.47,0.0
2024-01-12 13:36,-0.494,,,3.47,0.0
2024-01-12 13:42,-0.446,,,3.47,0.0
2024-01-12 13:48,-0.389,,,3.47,0.0
2024-01-12 13:54,-0.346,,,3.47,0.0
2024-01-12 14:00,-0.313,-0.374,0.061,3.47,0.0
2024-01-12 14:06,-0.264,,,3.47,0.0
2024-01-12 14:12,-0.238,,,3.47,0.0
2024-01-12 14:18,-0.214,,,3.47,0.0
2024-01-12 14:24,-0.182,,,3.47,0.0
2024-01-12 14:30,-0.147,,,3.47,0.0
2024-01-12 14:36,-0.1,,,3.47,0.0
2024-01-12 14:42,-0.04,,,3.47,0.0
2024-01-12 14:48,0.004,,,3.47,0.0
2024-01-12 14:54,0.027,,,3.47,0.0
2024-01-12 15:00,0.072,0.011,0.061,3.47,0.0
2024-01-12 15:06,0.11,,,3.47,0.0
2024-01-12 15:12,0.13,,,3.47,0.0
2024-01-12 15:18,0.17,,,3.47,0.0
2024-01-12 15:24,0.187,,,3.47,0.0
2024-01-12 15:30,0.208,,,3.47,0.0
2024-01-12 15:36,0.251,,,3.47,0.0
2024-01-12 15:42,0.29,,,3.47,0.0
2024-01-12 15:48,0.317,,,3.47,0.0
2024-01-12 15:54,0.362,,,3.47,0.0
2024-01-12 16:00,0.385,0.31,0.07500000000000001,3.47,0.0
2024-01-12 16:06,0.392,,,3.47,0.0
2024-01-12 16:12,0.418,,,3.47,0.0
2024-01-12 16:18,0.413,,,3.47,0.0
2024-01-12 16:24,0.424,,,3.47,0.0
2024-01-12 16:30,0.456,,,3.47,0.0
2024-01-12 16:36,0.476,,,3.47,0.0
2024-01-12 16:42,0.496,,,3.47,0.0
2024-01-12 16:48,0.504,,,3.47,0.0
2024-01-12 16:54,0.501,,,3.47,0.0
2024-01-12 17:00,0.501,0.435,0.066,3.47,0.0
2024-01-12 17:06,0.507,,,3.47,0.0
2024-01-12 17:12,0.5,,,3.47,0.0
2024-01-12 17:18,0.498,,,3.47,0.0
2024-01-12 17:24,0.495,,,3.47,0.0
2024-01-12 17:30,0.489,,,3.47,0.0
2024-01-12 17:36,0.463,,,3.47,0.0
2024-01-12 17:42,0.444,,,3.47,0.0
2024-01-12 17:48,0.433,,,3.47,0.0
2024-01-12 17:54,0.41,,,3.47,0.0
2024-01-12 18:00,0.397,0.33,0.067,3.47,0.0
2024-01-12 18:06,0.374,,,3.47,0.0
2024-01-12 18:12,0.334,,,3.47,0.0
2024-01-12 18:18,0.306,,,3.47,0.0
2024-01-12 18:24,0.277,,,3.47,0.0
2024-01-12 18:30,0.23,,,3.47,0.0
2024-01-12 18:36,0.193,,,3.47,0.0
2024-01-12 18:42,0.159,,,3.47,0.0
2024-01-12 18:48,0.114,,,3.47,0.0
2024-01-12 18:54,0.075,,,3.47,0.0
2024-01-12 19:00,0.036,-0.004,0.039999999999999994,3.47,0.0
2024-01-12 19:06,-0.015,,,3.47,0.0
2024-01-12 19:12,-0.062,,,3.47,0.0
2024-01-12 19:18,-0.111,,,3.47,0.0
2024-01-12 19:24,-0.161,,,3.47,0.0
2024-01-12 19:30,-0.205,,,3.47,0.0
2024-01-12 19:36,-0.253,,,3.47,0.0
2024-01-12 19:42,-0.309,,,3.47,0.0
2024-01-12 19:48,-0.374,,,3.47,0.0
2024-01-12 19:54,-0.427,,,3.47,0.0
2024-01-12 20:00,-0.481,-0.504,0.02300000000000002,3.47,0.0
2024-01-12 20:06,-0.528,,,3.47,0.0
2024-01-12 20:12,-0.573,,,3.47,0.0
2024-01-12 20:18,-0.624,,,3.47,0.0
2024-01-12 20:24,-0.678,,,3.47,0.0
2024-01-12 20:30,-0.741,,,3.47,0.0
2024-01-12 20:36,-0.813,,,3.47,0.0
2024-01-12 20:42,-0.875,,,3.47,0.0
2024-01-12 20:48,-0.927,,,3.47,0.0
2024-01-12 20:54,-0.981,,,3.47,0.0
2024-01-12 21:00,-1.035,-1.076,0.04100000000000015,3.47,0.0
2024-01-12 21:06,-1.093,,,3.47,0.0
2024-01-12 21:12,-1.165,,,3.47,0.0
2024-01-12 21:18,-1.215,,,3.47,0.0
2024-01-12 21:24,-1.261,,,3.47,0.0
2024-01-12 21:30,-1.316,,,3.47,0.0
2024-01-12 21:36,-1.373,,,3.47,0.0
2024-01-12 21:42,-1.434,,,3.47,0.0
2024-01-12 21:48,-1.493,,,3.47,0.0
2024-01-12 21:54,-1.548,,,3.47,0.0
2024-01-12 22:00,-1.589,-1.618,0.029000000000000137,3.47,0.0
2024-01-12 22:06,-1.633,,,3.47,0.0
2024-01-12 22:12,-1.683,,,3.47,0.0
2024-01-12 22:18,-1.721,,,3.47,0.0
2024-01-12 22:24,-1.769,,,3.47,0.0
2024-01-12 22:30,-1.828,,,3.47,0.0
2024-01-12 22:36,-1.872,,,3.47,0.0
2024-01-12 22:42,-1.928,,,3.47,0.0
2024-01-12 22:48,-1.963,,,3.47,0.0
2024-01-12 22:54,-1.979,,,3.47,0.0
2024-01-12 23:00,-2.0,-2.034,0.03399999999999981,3.47,0.0
2024-01-12 23:06,-2.03,,,3.47,0.0
2024-01-12 23:12,-2.069,,,3.47,0.0
2024-01-12 23:18,-2.107,,,3.47,0.0
2024-01-12 23:24,-2.15,,,3.47,0.0
2024-01-12 23:30,-2.186,,,3.47,0.0
2024-01-12 23:36,-2.2,,,3.47,0.0
2024-01-12 23:42,-2.212,,,3.47,0.0
2024-01-12 23:48,-2.212,,,3.47,0.0
2024-01-12 23:54,-2.22,,,3.47,0.0
2024-01-13 00:00,-2.219,-2.243,0.02400000000000002,3.47,0.0
2024-01-13 00:06,-2.223,,,3.47,0.0
2024-01-13 00:12,-2.236,,,3.47,0.0
2024-01-13 00:18,-2.258,,,3.47,0.0
2024-01-13 00:24,-2.258,,,3.47,0.0
2024-01-13 00:30,-2.246,,,3.47,0.0
2024-01-13 00:36,-2.232,,,3.47,0.0
2024-01-13 00:42,-2.211,,,3.47,0.0
2024-01-13 00:48,-2.184,,,3.47,0.0
2024-01-13 00:54,-2.169,,,3.47,0.0
2024-01-13 01:00,-2.16,-2.207,0.04699999999999971,3.47,0.0
2024-01-13 01:06,-2.147,,,3.47,0.0
2024-01-13 01:12,-2.134,,,3.47,0.0
2024-01-13 01:18,-2.115,,,3.47,0.0
2024-01-13 01:24,-2.08,,,3.47,0.0
2024-01-13 01:30,-2.037,,,3.47,0.0
2024-01-13 01:36,-2.007,,,3.47,0.0
2024-01-13 01:42,-1.991,,,3.47,0.0
2024-01-13 01:48,-1.964,,,3.47,0.0
2024-01-13 01:54,-1.936,,,3.47,0.0
2024-01-13 02:00,-1.903,-1.952,0.04899999999999993,3.47,0.0
2024-01-13 02:06,-1.856,,,3.47,0.0
2024-01-13 02:12,-1.813,,,3.47,0.0
2024-01-13 02:18,-1.775,,,3.47,0.0
2024-01-13 02:24,-1.756,,,3.47,0.0
2024-01-13 02:30,-1.731,,,3.47,0.0
2024-01-13 02:36,-1.679,,,3.47,0.0
2024-01-13 02:42,-1.643,,,3.47,0.0
2024-01-13 02:48,-1.606,,,3.47,0.0
2024-01-13 02:54,-1.56,,,3.47,0.0
2024-01-13 03:00,-1.526,-1.555,0.028999999999999915,3.47,0.0
2024-01-13 03:06,-1.486,,,3.47,0.0
2024-01-13 03:12,-1.447,,,3.47,0.0
2024-01-13 03:18,-1.402,,,3.47,0.0
2024-01-13 03:24,-1.363,,,3.47,0.0
2024-01-13 03:30,-1.329,,,3.47,0.0
2024-01-13 03:36,-1.273,,,3.47,0.0
2024-01-13 03:42,-1.221,,,3.47,0.0
2024-01-13 03:48,-1.176,,,3.47,0.0
2024-01-13 03:54,-1.143,,,3.47,0.0
2024-01-13 04:00,-1.116,-1.115,-0.001000000000000112,3.47,0.0
2024-01-13 04:06,-1.072,,,3.47,0.0
2024-01-13 04:12,-1.03,,,3.47,0.0
2024-01-13 04:18,-0.985,,,3.47,0.0
2024-01-13 04:24,-0.938,,,3.47,0.0
2024-01-13 04:30,-0.913,,,3.47,0.0
2024-01-13 04:36,-0.87,,,3.47,0.0
2024-01-13 04:42,-0.821,,,3.47,0.0
2024-01-13 04:48,-0.78,,,3.47,0.0
2024-01-13 04:54,-0.749,,,3.47,0.0
2024-01-13 05:00,-0.734,-0.735,0.0010000000000000009,3.47,0.0
2024-01-13 05:06,-0.686,,,3.47,0.0
2024-01-13 05:12,-0.653,,,3.47,0.0
2024-01-13 05:18,-0.63,,,3.47,0.0
2024-01-13 05:24,-0.599,,,3.47,0.0
2024-01-13 05:30,-0.568,,,3.47,0.0
2024-01-13 05:36,-0.549,,,3.47,0.0
2024-01-13 05:42,-0.515,,,3.47,0.0
2024-01-13 05:48,-0.481,,,3.47,0.0
2024-01-13 05:54,-0.47,,,3.47,0.0
2024-01-13 06:00,-0.444,-0.502,0.057999999999999996,3.47,0.0
2024-01-13 06:06,-0.427,,,3.47,0.0
2024-01-13 06:12,-0.424,,,3.47,0.0
2024-01-13 06:18,-0.423,,,3.47,0.0
2024-01-13 06:24,-0.419,,,3.47,0.0
2024-01-13 06:30,-0.404,,,3.47,0.0
2024-01-13 06:36,-0.405,,,3.47,0.0
2024-01-13 06:42,-0.392,,,3.47,0.0
2024-01-13 06:48,-0.373,,,3.47,0.0
2024-01-13 06:54,-0.381,,,3.47,0.0
2024-01-13 07:00,-0.388,-0.454,0.066,3.47,0.0
2024-01-13 07:06,-0.399,,,3.47,0.0
2024-01-13 07:12,-0.431,,,3.47,0.0
2024-01-13 07:18,-0.443,,,3.47,0.0
2024-01-13 07:24,-0.432,,,3.47,0.0
2024-01-13 07:30,-0.446,,,3.47,0.0
2024-01-13 07:36,-0.467,,,3.47,0.0
2024-01-13 07:42,-0.467,,,3.47,0.0
2024-01-13 07:48,-0.479,,,3.47,0.0
2024-01-13 07:54,-0.495,,,3.47,0.0
2024-01-13 08:00,-0.519,-0.571,0.051999999999999935,3.47,0.0
2024-01-13 08:06,-0.565,,,3.47,0.0
2024-01-13 08:12,-0.599,,,3.47,0.0
2024-01-13 08:18,-0.608,,,3.47,0.0
2024-01-13 08:24,-0.611,,,3.47,0.0
2024-01-13 08:30,-0.644,,,3.47,0.0
2024-01-13 08:36,-0.67,,,3.47,0.0
2024-01-13 08:42,-0.683,,,3.47,0.0
2024-01-13 08:48,-0.71,,,3.47,0.0
2024-01-13 08:54,-0.718,,,3.47,0.0
2024-01-13 09:00,-0.742,-0.783,0.041000000000000036,3.47,0.0
2024-01-13 09:06,-0.776,,,3.47,0.0
2024-01-13 09:12,-0.813,,,3.47,0.0
2024-01-13 09:18,-0.831,,,3.47,0.0
2024-01-13 09:24,-0.858,,,3.47,0.0
2024-01-13 09:30,-0.888,,,3.47,0.0
2024-01-13 09:36,-0.896,,,3.47,0.0
2024-01-13 09:42,-0.912,,,3.47,0.0
2024-01-13 09:48,-0.915,,,3.47,0.0
2024-01-13 09:54,-0.911,,,3.47,0.0
2024-01-13 10:00,-0.945,-1.005,0.05999999999999994,3.47,0.0
2024-01-13 10:06,-0.996,,,3.47,0.0
2024-01-13 10:12,-1.024,,,3.47,0.0
2024-01-13 10:18,-1.039,,,3.47,0.0
2024-01-13 10:24,-1.035,,,3.47,0.0
2024-01-13 10:30,-1.041,,,3.47,0.0
2024-01-13 10:36,-1.05,,,3.47,0.0
2024-01-13 10:42,-1.068,,,3.47,0.0
2024-01-13 10:48,-1.078,,,3.47,0.0
2024-01-13 10:54,-1.077,,,3.47,0.0
2024-01-13 11:00,-1.103,-1.157,0.05400000000000005,3.47,0.0
2024-01-13 11:06,-1.139,,,3.47,0.0
2024-01-13 11:12,-1.145,,,3.47,0.0
2024-01-13 11:18,-1.136,,,3.47,0.0
2024-01-13 11:24,-1.127,,,3.47,0.0
2024-01-13 11:30,-1.104,,,3.47,0.0
2024-01-13 11:36,-1.104,,,3.47,0.0
2024-01-13 11:42,-1.125,,,3.47,0.0
2024-01-13 11:48,-1.128,,,3.47,0.0
2024-01-13 11:54,-1.12,,,3.47,0.0
2024-01-13 12:00,-1.124,-1.175,0.050999999999999934,3.47,0.0
2024-01-13 12:06,-1.135,,,3.47,0.0
2024-01-13 12:12,-1.118,,,3.47,0.0
2024-01-13 12:18,-1.102,,,3.47,0.0
2024-01-13 12:24,-1.079,,,3.47,0.0
2024-01-13 12:30,-1.054,,,3.47,0.0
2024-01-13 12:36,-1.039,,,3.47,0.0
2024-01-13 12:42,-1.022,,,3.47,0.0
2024-01-13 12:48,-1.002,,,3.47,0.0
2024-01-13 12:54,-0.987,,,3.47,0.0
2024-01-13 13:00,-0.977,-1.024,0.04700000000000004,3.47,0.0
2024-01-13 13:06,-0.968,,,3.47,0.0
2024-01-13 13:12,-0.936,,,3.47,0.0
2024-01-13 13:18,-0.892,,,3.47,0.0
2024-01-13 13:24,-0.857,,,3.47,0.0
2024-01-13 13:30,-0.829,,,3.47,0.0
2024-01-13 13:36,-0.805,,,3.47,0.0
2024-01-13 13:42,-0.775,,,3.47,0.0
2024-01-13 13:48,-0.738,,,3.47,0.0
2024-01-13 13:54,-0.705,,,3.47,0.0
2024-01-13 14:00,-0.67,-0.723,0.052999999999999936,3.47,0.0
2024-01-13 14:06,-0.647,,,3.47,0.0
2024-01-13 14:12,-0.624,,,3.47,0.0
2024-01-13 14:18,-0.567,,,3.47,0.0
2024-01-13 14:24,-0.511,,,3.47,0.0
2024-01-13 14:30,-0.479,,,3.47,0.0
2024-01-13 14:36,-0.446,,,3.47,0.0
2024-01-13 14:42,-0.416,,,3.47,0.0
2024-01-13 14:48,-0.388,,,3.47,0.0
2024-01-13 14:54,-0.346,,,3.47,0.0
2024-01-13 15:00,-0.297,-0.342,0.04500000000000004,3.47,0.0
2024-01-13 15:06,-0.272,,,3.47,0.0
2024-01-13 15:12,-0.227,,,3.47,0.0
2024-01-13 15:18,-0.175,,,3.47,0.0
2024-01-13 15:24,-0.143,,,3.47,0.0
2024-01-13 15:30,-0.107,,,3.47,0.0
2024-01-13 15:36,-0.061,,,3.47,0.0
2024-01-13 15:42,-0.03,,,3.47,0.0
2024-01-13 15:48,0.0,,,3.47,0.0
2024-01-13 15:54,0.032,,,3.47,0.0
2024-01-13 16:00,0.054,0.023,0.031,3.47,0.0
2024-01-13 16:06,0.09,,,3.47,0.0
2024-01-13 16:12,0.129,,,3.47,0.0
2024-01-13 16:18,0.162,,,3.47,0.0
2024-01-13 16:24,0.201,,,3.47,0.0
2024-01-13 16:30,0.236,,,3.47,0.0
2024-01-13 16:36,0.272,,,3.47,0.0
2024-01-13 16:42,0.299,,,3.47,0.0
2024-01-13 16:48,0.313,,,3.47,0.0
2024-01-13 16:54,0.317,,,3.47,0.0
2024-01-13 17:00,0.335,0.279,0.055999999999999994,3.47,0.0
2024-01-13 17:06,0.364,,,3.47,0.0
2024-01-13 17:12,0.388,,,3.47,0.0
2024-01-13 17:18,0.414,,,3.47,0.0
2024-01-13 17:24,0.431,,,3.47,0.0
2024-01-13 17:30,0.435,,,3.47,0.0
2024-01-13 17:36,0.443,,,3.47,0.0
2024-01-13 17:42,0.44,,,3.47,0.0
2024-01-13 17:48,0.439,,,3.47,0.0
2024-01-13 17:54,0.454,,,3.47,0.0
2024-01-13 18:00,0.454,0.348,0.10600000000000004,3.47,0.0
2024-01-13 18:06,0.46,,,3.47,0.0
2024-01-13 18:12,0.452,,,3.47,0.0
2024-01-13 18:18,0.43,,,3.47,0.0
2024-01-13 18:24,0.409,,,3.47,0.0
2024-01-13 18:30,0.403,,,3.47,0.0
2024-01-13 18:36,0.383,,,3.47,0.0
2024-01-13 18:42,0.364,,,3.47,0.0
2024-01-13 18:48,0.345,,,3.47,0.0
2024-01-13 18:54,0.315,,,3.47,0.0
2024-01-13 19:00,0.292,0.192,0.09999999999999998,3.47,0.0
2024-01-13 19:06,0.25,,,3.47,0.0
2024-01-13 19:12,0.205,,,3.47,0.0
2024-01-13 19:18,0.172,,,3.47,0.0
2024-01-13 19:24,0.157,,,3.47,0.0
2024-01-13 19:30,0.122,,,3.47,0.0
2024-01-13 19:36,0.082,,,3.47,0.0
2024-01-13 19:42,0.022,,,3.47,0.0
2024-01-13 19:48,-0.029,,,3.47,0.0
2024-01-13 19:54,-0.073,,,3.47,0.0
2024-01-13 20:00,-0.122,-0.174,0.05199999999999999,3.47,0.0
2024-01-13 20:06,-0.164,,,3.47,0.0
2024-01-13 20:12,-0.189,,,3.47,0.0
2024-01-13 20:18,-0.223,,,3.47,0.0
2024-01-13 20:24,-0.268,,,3.47,0.0
2024-01-13 20:30,-0.333,,,3.47,0.0
2024-01-13 20:36,-0.406,,,3.47,0.0
2024-01-13 20:42,-0.46,,,3.47,0.0
2024-01-13 20:48,-0.497,,,3.47,0.0
2024-01-13 20:54,-0.546,,,3.47,0.0
2024-01-13 21:00,-0.605,-0.68,0.07500000000000007,3.47,0.0
2024-01-13 21:06,-0.654,,,3.47,0.0
2024-01-13 21:12,-0.701,,,3.47,0.0
2024-01-13 21:18,-0.745,,,3.47,0.0
2024-01-13 21:24,-0.81,,,3.47,0.0
2024-01-13 21:30,-0.877,,,3.47,0.0
2024-01-13 21:36,-0.943,,,3.47,0.0
2024-01-13 21:42,-0.993,,,3.47,0.0
2024-01-13 21:48,-1.041,,,3.47,0.0
2024-01-13 21:54,-1.096,,,3.47,0.0
2024-01-13 22:00,-1.149,-1.227,0.07800000000000007,3.47,0.0
2024-01-13 22:06,-1.204,,,3.47,0.0
2024-01-13 22:12,-1.246,,,3.47,0.0
2024-01-13 22:18,-1.293,,,3.47,0.0
2024-01-13 22:24,-1.355,,,3.47,0.0
2024-01-13 22:30,-1.402,,,3.47,0.0
2024-01-13 22:36,-1.455,,,3.47,0.0
2024-01-13 22:42,-1.51,,,3.47,0.0
2024-01-13 22:48,-1.571,,,3.47,0.0
2024-01-13 22:54,-1.623,,,3.47,0.0
2024-01-13 23:00,-1.655,-1.713,0.05800000000000005,3.47,0.0
2024-01-13 23:06,-1.698,,,3.47,0.0
2024-01-13 23:12,-1.731,,,3.47,0.0
2024-01-13 23:18,-1.769,,,3.47,0.0
2024-01-13 23:24,-1.818,,,3.47,0.0
