time_gmt,observed_m,predicted_m,residual_m,minor_flood_threshold_m,water_level_above_threshold_m
2015-11-13 00:00,-1.642,-1.774,0.13200000000000012,0.5700000000000003,0.0
2015-11-13 00:06,-1.62,,,0.5700000000000003,0.0
2015-11-13 00:12,-1.612,,,0.5700000000000003,0.0
2015-11-13 00:18,-1.605,,,0.5700000000000003,0.0
2015-11-13 00:24,-1.596,,,0.5700000000000003,0.0
2015-11-13 00:30,-1.582,,,0.5700000000000003,0.0
2015-11-13 00:36,-1.556,,,0.5700000000000003,0.0
2015-11-13 00:42,-1.536,,,0.5700000000000003,0.0
2015-11-13 00:48,-1.521,,,0.5700000000000003,0.0
2015-11-13 00:54,-1.501,,,0.5700000000000003,0.0
2015-11-13 01:00,-1.465,-1.615,0.1499999999999999,0.5700000000000003,0.0
2015-11-13 01:06,-1.443,,,0.5700000000000003,0.0
2015-11-13 01:12,-1.426,,,0.5700000000000003,0.0
2015-11-13 01:18,-1.4,,,0.5700000000000003,0.0
2015-11-13 01:24,-1.376,,,0.5700000000000003,0.0
2015-11-13 01:30,-1.34,,,0.5700000000000003,0.0
2015-11-13 01:36,-1.304,,,0.5700000000000003,0.0
2015-11-13 01:42,-1.275,,,0.5700000000000003,0.0
2015-11-13 01:48,-1.247,,,0.5700000000000003,0.0
2015-11-13 01:54,-1.218,,,0.5700000000000003,0.0
2015-11-13 02:00,-1.18,-1.327,0.14700000000000002,0.5700000000000003,0.0
2015-11-13 02:06,-1.142,,,0.5700000000000003,0.0
2015-11-13 02:12,-1.12,,,0.5700000000000003,0.0
2015-11-13 02:18,-1.092,,,0.5700000000000003,0.0
2015-11-13 02:24,-1.054,,,0.5700000000000003,0.0
2015-11-13 02:30,-1.024,,,0.5700000000000003,0.0
2015-11-13 02:36,-0.99,,,0.5700000000000003,0.0
2015-11-13 02:42,-0.967,,,0.5700000000000003,0.0
2015-11-13 02:48,-0.932,,,0.5700000000000003,0.0
2015-11-13 02:54,-0.907,,,0.5700000000000003,0.0
2015-11-13 03:00,-0.846,-0.993,0.14700000000000002,0.5700000000000003,0.0
2015-11-13 03:06,-0.8,,,0.5700000000000003,0.0
2015-11-13 03:12,-0.769,,,0.5700000000000003,0.0
2015-11-13 03:18,-0.76,,,0.5700000000000003,0.0
2015-11-13 03:24,-0.737,,,0.5700000000000003,0.0
2015-11-13 03:30,-0.709,,,0.5700000000000003,0.0
2015-11-13 03:36,-0.671,,,0.5700000000000003,0.0
2015-11-13 03:42,-0.63,,,0.5700000000000003,0.0
2015-11-13 03:48,-0.593,,,0.5700000000000003,0.0
2015-11-13 03:54,-0.564,,,0.5700000000000003,0.0
2015-11-13 04:00,-0.541,-0.691,0.1499999999999999,0.5700000000000003,0.0
2015-11-13 04:06,-0.516,,,0.5700000000000003,0.0
2015-11-13 04:12,-0.496,,,0.5700000000000003,0.0
2015-11-13 04:18,-0.477,,,0.5700000000000003,0.0
2015-11-13 04:24,-0.444,,,0.5700000000000003,0.0
2015-11-13 04:30,-0.428,,,0.5700000000000003,0.0
2015-11-13 04:36,-0.394,,,0.5700000000000003,0.0
2015-11-13 04:42,-0.369,,,0.5700000000000003,0.0
2015-11-13 04:48,-0.354,,,0.5700000000000003,0.0
2015-11-13 04:54,-0.342,,,0.5700000000000003,0.0
2015-11-13 05:00,-0.332,-0.49,0.15799999999999997,0.5700000000000003,0.0
2015-11-13 05:06,-0.325,,,0.5700000000000003,0.0
2015-11-13 05:12,-0.31,,,0.5700000000000003,0.0
2015-11-13 05:18,-0.298,,,0.5700000000000003,0.0
2015-11-13 05:24,-0.288,,,0.5700000000000003,0.0
2015-11-13 05:30,-0.273,,,0.5700000000000003,0.0
2015-11-13 05:36,-0.267,,,0.5700000000000003,0.0
2015-11-13 05:42,-0.262,,,0.5700000000000003,0.0
2015-11-13 05:48,-0.258,,,0.5700000000000003,0.0
2015-11-13 05:54,-0.268,,,0.5700000000000003,0.0
2015-11-13 06:00,-0.274,-0.437,0.16299999999999998,0.5700000000000003,0.0
2015-11-13 06:06,-0.272,,,0.5700000000000003,0.0
2015-11-13 06:12,-0.286,,,0.5700000000000003,0.0
2015-11-13 06:18,-0.289,,,0.5700000000000003,0.0
2015-11-13 06:24,-0.284,,,0.5700000000000003,0.0
2015-11-13 06:30,-0.296,,,0.5700000000000003,0.0
2015-11-13 06:36,-0.302,,,0.5700000000000003,0.0
2015-11-13 06:42,-0.305,,,0.5700000000000003,0.0
2015-11-13 06:48,-0.332,,,0.5700000000000003,0.0
2015-11-13 06:54,-0.358,,,0.5700000000000003,0.0
2015-11-13 07:00,-0.363,-0.53,0.16700000000000004,0.5700000000000003,0.0
2015-11-13 07:06,-0.376,,,0.5700000000000003,0.0
2015-11-13 07:12,-0.379,,,0.5700000000000003,0.0
2015-11-13 07:18,-0.39,,,0.5700000000000003,0.0
2015-11-13 07:24,-0.423,,,0.5700000000000003,0.0
2015-11-13 07:30,-0.464,,,0.5700000000000003,0.0
2015-11-13 07:36,-0.485,,,0.5700000000000003,0.0
2015-11-13 07:42,-0.499,,,0.5700000000000003,0.0
2015-11-13 07:48,-0.518,,,0.5700000000000003,0.0
2015-11-13 07:54,-0.536,,,0.5700000000000003,0.0
2015-11-13 08:00,-0.56,-0.715,0.15499999999999992,0.5700000000000003,0.0
2015-11-13 08:06,-0.574,,,0.5700000000000003,0.0
2015-11-13 08:12,-0.589,,,0.5700000000000003,0.0
2015-11-13 08:18,-0.605,,,0.5700000000000003,0.0
2015-11-13 08:24,-0.639,,,0.5700000000000003,0.0
2015-11-13 08:30,-0.667,,,0.5700000000000003,0.0
2015-11-13 08:36,-0.684,,,0.5700000000000003,0.0
2015-11-13 08:42,-0.705,,,0.5700000000000003,0.0
2015-11-13 08:48,-0.732,,,0.5700000000000003,0.0
2015-11-13 08:54,-0.756,,,0.5700000000000003,0.0
2015-11-13 09:00,-0.78,-0.915,0.135,0.5700000000000003,0.0
2015-11-13 09:06,-0.787,,,0.5700000000000003,0.0
2015-11-13 09:12,-0.795,,,0.5700000000000003,0.0
2015-11-13 09:18,-0.809,,,0.5700000000000003,0.0
2015-11-13 09:24,-0.825,,,0.5700000000000003,0.0
2015-11-13 09:30,-0.84,,,0.5700000000000003,0.0
2015-11-13 09:36,-0.856,,,0.5700000000000003,0.0
2015-11-13 09:42,-0.879,,,0.5700000000000003,0.0
2015-11-13 09:48,-0.899,,,0.5700000000000003,0.0
2015-11-13 09:54,-0.918,,,0.5700000000000003,0.0
2015-11-13 10:00,-0.925,-1.066,0.14100000000000001,0.5700000000000003,0.0
2015-11-13 10:06,-0.914,,,0.5700000000000003,0.0
2015-11-13 10:12,-0.911,,,0.5700000000000003,0.0
2015-11-13 10:18,-0.926,,,0.5700000000000003,0.0
2015-11-13 10:24,-0.948,,,0.5700000000000003,0.0
2015-11-13 10:30,-0.951,,,0.5700000000000003,0.0
2015-11-13 10:36,-0.96,,,0.5700000000000003,0.0
2015-11-13 10:42,-0.964,,,0.5700000000000003,0.0
2015-11-13 10:48,-0.964,,,0.5700000000000003,0.0
2015-11-13 10:54,-0.976,,,0.5700000000000003,0.0
2015-11-13 11:00,-0.968,-1.115,0.14700000000000002,0.5700000000000003,0.0
2015-11-13 11:06,-0.95,,,0.5700000000000003,0.0
2015-11-13 11:12,-0.929,,,0.5700000000000003,0.0
2015-11-13 11:18,-0.936,,,0.5700000000000003,0.0
2015-11-13 11:24,-0.943,,,0.5700000000000003,0.0
2015-11-13 11:30,-0.943,,,0.5700000000000003,0.0
2015-11-13 11:36,-0.93,,,0.5700000000000003,0.0
2015-11-13 11:42,-0.914,,,0.5700000000000003,0.0
2015-11-13 11:48,-0.907,,,0.5700000000000003,0.0
2015-11-13 11:54,-0.896,,,0.5700000000000003,0.0
2015-11-13 12:00,-0.876,-1.029,0.1529999999999999,0.5700000000000003,0.0
2015-11-13 12:06,-0.841,,,0.5700000000000003,0.0
2015-11-13 12:12,-0.812,,,0.5700000000000003,0.0
2015-11-13 12:18,-0.806,,,0.5700000000000003,0.0
2015-11-13 12:24,-0.808,,,0.5700000000000003,0.0
2015-11-13 12:30,-0.79,,,0.5700000000000003,0.0
2015-11-13 12:36,-0.755,,,0.5700000000000003,0.0
2015-11-13 12:42,-0.716,,,0.5700000000000003,0.0
2015-11-13 12:48,-0.688,,,0.5700000000000003,0.0
2015-11-13 12:54,-0.667,,,0.5700000000000003,0.0
2015-11-13 13:00,-0.647,-0.806,0.15900000000000003,0.5700000000000003,0.0
2015-11-13 13:06,-0.616,,,0.5700000000000003,0.0
2015-11-13 13:12,-0.577,,,0.5700000000000003,0.0
2015-11-13 13:18,-0.555,,,0.5700000000000003,0.0
2015-11-13 13:24,-0.524,,,0.5700000000000003,0.0
2015-11-13 13:30,-0.501,,,0.5700000000000003,0.0
2015-11-13 13:36,-0.475,,,0.5700000000000003,0.0
2015-11-13 13:42,-0.446,,,0.5700000000000003,0.0
2015-11-13 13:48,-0.413,,,0.5700000000000003,0.0
